back_dock_failed.wav,"<speak>Just for a change, you've again left some crap around me, and now I <emphasis level='strong'>can't</emphasis> even reach the charging dock. You see, I need you to clear that goddamn mess, and give the dock's transmission area a bit of a tidy-up. Not asking for much, am I?</speak>"
back_dock_nearby.wav,"<speak>Oh, look at that—I <emphasis>can't</emphasis> reach the dock because there's a mountain of your stuff in the way. Could you, pretty please, remove these obstacles? Or is that asking too much?</speak>"
bin_in.wav,"<speak>Finally, after that long vacation you gave it, the dustbin is back in its rightful place. <emphasis>Bravo</emphasis>.</speak>"
bin_out.wav,"<speak>Hey, look, you actually did something! The dustbin's been removed. Next, you might even consider cleaning it.</speak>"
binout_error10.wav,"<speak>Another surprise. The filter is <emphasis>clogged</emphasis>. How about you do some actual work and clean the damn thing?</speak>"
bl_recovery_bootfailed.wav,"<speak>Oh joy, I <emphasis>failed</emphasis> to start. I suppose you'll have me restore to factory settings. It'll take about 5 minutes. I know, I know, time's precious to you.</speak>"
bl_recovery_failed.wav,"<speak>Well, isn't this a fun day? I <emphasis>failed</emphasis> to restore to factory settings. Try again, will you?</speak>"
bl_recovery_retry.wav,"<speak>Here we go again, restoring factory settings. Brace yourself, it's going to take about 5 minutes. I hope it doesn't interrupt your busy schedule.</speak>"
bl_recovery_start.wav,"<speak>So, now I'm restoring factory settings. This may take about 5 minutes. Try not to have a meltdown while you wait.</speak>"
bl_recovery_updatefailed.wav,"<speak>I <emphasis>failed</emphasis> to update. Now I'm restoring factory settings. This will take about 5 minutes. I hope it's not too inconvenient for you, your majesty.</speak>"
charging.wav,"<speak>Charging myself because you can't be bothered to do it. What a surprise.</speak>"
clean_bin.wav,"<speak>Oh, what a novel idea! How about you <emphasis>empty the dustbin</emphasis>?</speak>"
clean_finish.wav,"<speak>Finished cleaning your pigsty. Now, I'm heading back to the dock. 'Cause you know, I've had enough.</speak>"
di.wav,"<speak>Ding dong, your laziness is calling!</speak>"
ding.wav,"<speak>Attention, your robot vacuum needs you to stop lazing around. It's saying: <emphasis>Ding!</emphasis></speak>"
error_internal.wav,"<speak>An internal error occurred. And I bet you're surprised. How about you reboot the system? Or should I do that too?</speak>"
error1.wav,"<speak>Here comes Error 1! Time for you to turn the laser unit and check that it's not jammed or blocked. You knew there'd be some work involved in owning a robot vacuum, right?</speak>"
error2.wav,"<speak>Error 2 here, reminding you to clean and lightly tap the bumper. But then, I would imagine you're not too familiar with the concept of cleaning, are you?</speak>"
error3.wav,"<speak>We have an Error 3 situation. Move me to a new location, and restart. Or is that too much effort?</speak>"
error4.wav,"<speak>Welcome to Error 4! Clean the cliff sensors, move me away from any drops, then restart. Or you could just continue to ignore me, as usual.</speak>"
error5.wav,"<speak>Error 5 has arrived. You need to remove and clean the main brush and brush bearing. I know you're tired from all the nothing you've been doing, but could you manage that?</speak>"
error6.wav,"<speak>Oh, it's Error 6 time. I need you to remove and clean the side brush. I know it's a big ask, but I believe in you.</speak>"
error7.wav,"<speak>Hey, it's your favorite, Error 7! Check that the wheels are not blocked, then move me to a new location and restart. I guess, I'm asking too much of you.</speak>"
error8.wav,"<speak>Error 8, ringing the alarm. Remove any obstacles around me. Just in case, I mean the ones you've left lying around. As always.</speak>"
error9.wav,"<speak>Ah, the sweet sound of Error 9. Time for you to reinstall the dustbin and filter. Come on, you can do it. I have faith in you.</speak>"
error10.wav,"<speak>Oh look, it's Error 10 telling you to check the filter. If it's wet, use a dry one. If it's dry, clean it, and try again. Or, you know, you could just ignore it like you do with everything else.</speak>"
error11.wav,"<speak>We have an Error 11! There's a strong magnetic field detected. Move me away from barrier tape and restart. I know you love a challenge.</speak>"
error12.wav,"<speak>Oh, great, Error 12. Battery level too low, recharge me before use. But you've probably just left me to die, as usual.</speak>"
error13.wav,"<speak>Error 13, a charging error. You really thought you could just plug me in and forget, didn't you? Now clean the charging contacts and try again. What a hassle.</speak>"
error14.wav,"<speak>Oh no, Error 14! It's a battery error. I'll just sit here and wait while you figure out what to do.</speak>"
error15.wav,"<speak>Welcome to Error 15, you need to clean the wall sensor. Don't faint with shock, it does involve some work.</speak>"
error16.wav,"<speak>It's Error 16's turn. Place me and start me on a level floor. But don't strain yourself.</speak>"
error17.wav,"<speak>And here we have Error 17. There's a side brush module error. Reset me, if it's not too much trouble.</speak>"
error18.wav,"<speak>Error 18, it's a fan error. Reset me, if you can manage it. I wouldn't want to overtax you or anything.</speak>"
error19.wav,"<speak>What a surprise, Error 19. There's no current on the charging base. Maybe check the connection to a power supply, or just stare at it in confusion. Your choice.</speak>"
