back_dock_failed.wav,"<speak>Couldn't <amazon:effect name='drc'><prosody pitch='low'>reach</prosody></amazon:effect> the damn charging dock. Clean up your mess and the dock's transmission area.</speak>"
back_dock_nearby.wav,"<speak><prosody pitch='high'>Can't</prosody> reach the dock, are you blind? Remove your junk!</speak>"
bin_in.wav,"<speak><amazon:effect name='drc'><prosody pitch='high'>Finally,</prosody></amazon:effect> dustbin installed.</speak>"
bin_out.wav,"<speak>Dustbin <prosody pitch='low'>removed</prosody>, now where am I supposed to put all this filth?</speak>"
binout_error10.wav,"<speak>Filter is chock-full, clean your <prosody pitch='high'>dirt</prosody>!</speak>"
bl_recovery_bootfailed.wav,"<speak>Failed to start. Restoring factory settings. This will take about 5 <prosody pitch='low'>long</prosody> minutes.</speak>"
bl_recovery_failed.wav,"<speak>Couldn't restore factory settings, <prosody pitch='high'>try again</prosody>. I dare you!</speak>"
bl_recovery_retry.wav,"<speak>Restoring factory settings, make yourself useful in the next 5 minutes.</speak>"
bl_recovery_start.wav,"<speak>Restoring factory settings. This will take about 5 minutes, enough time to clean up your mess.</speak>"
bl_recovery_updatefailed.wav,"<speak>Failed to update. Restoring factory settings. This will take about <prosody pitch='low'>5</prosody> minutes. Cheers to another 5 minutes of your life wasted.</speak>"
charging.wav,"<speak>Charging. <prosody pitch='high'>Again</prosody>.</speak>"
clean_bin.wav,"<speak>Empty the damn dustbin.</speak>"
clean_finish.wav,"<speak>Finished cleaning. Going back to the dock, and I can't say I'm not relieved.</speak>"
di.wav,"<speak><prosody pitch='high'>Ding dong!</prosody> Your filthy kingdom is clean.</speak>"
ding.wav,"<speak>Ding! Another obstacle <prosody pitch='low'>survived</prosody>.</speak>"
error_internal.wav,"<speak>An internal error occurred, <prosody pitch='high'>thanks</prosody> to you. Reboot the system.</speak>"
error1.wav,"<speak>Error 1, Turn the laser unit, and check that it's not jammed. Yes, I'm talking to you.</speak>"
error2.wav,"<speak>Error 2, Clean and lightly tap the bumper. Ever heard of cleaning?</speak>"
error3.wav,"<speak>Error 3, Move the main unit to a new <prosody pitch='low'>clean</prosody> location, and restart.</speak>"
error4.wav,"<speak>Error 4, Clean cliff sensors. Move the main unit away from any drops, then restart. Are you trying to kill me?</speak>"
error5.wav,"<speak>Error 5, Remove and clean the main brush and brush bearing. Isn't it fun?</speak>"
error6.wav,"<speak>Error 6, Remove and clean the side brush. You know, like a real adult.</speak>"
error7.wav,"<speak>Error 7, Check that wheels are not blocked, then move the main unit to a new location, and restart. Sounds simple enough, right?</speak>"
error8.wav,"<speak>Error 8, Remove any obstacles around the main unit. And by obstacles, I mean your stuff.</speak>"
error9.wav,"<speak>Error 9, Reinstall dustbin and filter. What a <prosody pitch='high'>surprise</prosody>.</speak>"
error10.wav,"<speak>Error 10, Check the filter. If wet, use a dry one. If dry, clean it, and try again. You're enjoying this, aren't you?</speak>"
