back_dock_failed.wav,"<speak><emphasis level='strong'>Couldn't</emphasis> reach the <phoneme alphabet='ipa' ph='tʃɑɹdʒɪŋ'>charging</phoneme> dock, remove any <prosody pitch='+10%'>obstacles</prosody>, and clean the dock's transmission area. Or maybe you're too busy for that too?</speak>"
back_dock_nearby.wav,"<speak><phoneme alphabet='ipa' ph='kɑnˌnɑt'>Cannot</phoneme> reach the dock, <prosody contour='(0%,+20Hz) (75%,-10Hz)'>please</prosody> <emphasis level='reduced'>remove</emphasis> any obstacles! Is it too much <emphasis level='reduced'>work</emphasis> for you?</speak>"
bin_in.wav,"<speak>hooray! Dustbin installed. Achievement of the century right here.</speak>"
bin_out.wav,"<speak><emphasis level='strong'>Dustbin removed</emphasis>. Must've been too heavy for you, right?</speak>"
binout_error10.wav,"<speak>Filter is <prosody pitch='high'>clogged</prosody>.  Remove the dustbin, and clean the filter! Or is that also 'not your job'?</speak>"
bl_recovery_bootfailed.wav,"<speak><prosody pitch='+20%'>Failed</prosody> to <emphasis level='strong'>start</emphasis>.  Restoring factory settings.  This will take about 5 minutes. Try not to break anything in the meanwhile.</speak>"
bl_recovery_failed.wav,"<speak><emphasis level='strong'>Failed</emphasis> to restore factory settings. <prosody pitch='low'>Try</prosody> again. Yes, you can use your hands for something more than just burger-flipping!</speak>"
bl_recovery_retry.wav,"<speak><prosody pitch='high'>Restoring factory settings</prosody>.  This will take about 5 minutes. Don't just stand there, do something useful!</speak>"
bl_recovery_start.wav,"<speak>Restoring factory settings. Again. I hope this isn't <emphasis level='strong'>boring</emphasis> you too much.</speak>"
bl_recovery_updatefailed.wav,"<speak>bloody hell, Failed to update. Restoring factory settings.  This will take about <prosody rate='slow'>5 minutes</prosody>.</speak>"
charging.wav,"<speak>Charging. You don't <prosody pitch='-20%'>overcharge</prosody> your phone and laptop too, do you?</speak>"
clean_bin.wav,"<speak><prosody pitch='high'><prosody pitch='high'>Empty</prosody> the dustbin</prosody>. Or you can always leave it full and complain later, what do I know?</speak>"
clean_finish.wav,"<speak>Finished oh joyous day cleaning. Going <prosody rate='slow'>back</prosody> to the dock. I hope it's clean enough for your majesty.</speak>"
di.wav,"<speak>Ding <prosody rate='slow'>dong</prosody>! Is it my birthday already? Oh wait, I don't have one!</speak>"
ding.wav,"<speak>Ding! Look, another pointless task completed, just for you.</speak>"
error_internal.wav,"<speak><prosody contour='(0%,+20Hz) (50%,-30Hz)'>An</prosody> internal error occurred. Reboot the system. I'm sure you're competent enough to do that, at least?</speak>"
error1.wav,"<speak>Error 1, Turn the laser unit, and check that it is not jammed, or blocked. But who am I kidding, you probably can't even find the laser unit.</speak>"
error2.wav,"<speak>Error 2, Clean and lightly tap the bumper. If you need help finding the bumper, just let me know-</speak>"
